"lau_name","municipality","year","indicator","value","NUTS 3 CODE 2021","NUTS 3 CODE 2016","laucode","type"
"viljandi vald","Viiratsi rural municipality",2007,"dwelling",1111.61066048667,"EE008","EE008",899,"house"
"vinni vald","Laekvere rural municipality",2003,"dwelling",501.719457013575,"EE009","EE006",901,"house"
"vinni vald","Laekvere rural municipality",2004,"dwelling",505.02024291498,"EE009","EE006",901,"house"
"vinni vald","Laekvere rural municipality",2005,"dwelling",502.81971898071,"EE009","EE006",901,"house"
"vinni vald","Rägavere rural municipality",2003,"dwelling",324.027149321267,"EE009","EE006",901,"house"
"vinni vald","Rägavere rural municipality",2004,"dwelling",329.528459156942,"EE009","EE006",901,"house"
"vinni vald","Rägavere rural municipality",2005,"dwelling",330.07859014051,"EE009","EE006",901,"house"
"vinni vald","Vinni rural municipality",2003,"dwelling",1513.41033579424,"EE009","EE006",901,"house"
"vinni vald","Vinni rural municipality",2004,"dwelling",1515.61085972851,"EE009","EE006",901,"house"
"vinni vald","Vinni rural municipality",2005,"dwelling",1521.11216956418,"EE009","EE006",901,"house"
"vinni vald","Laekvere rural municipality",2006,"dwelling",516.51509054326,"EE009","EE006",901,"house"
"vinni vald","Laekvere rural municipality",2007,"dwelling",516.51509054326,"EE009","EE006",901,"house"
"vinni vald","Rägavere rural municipality",2006,"dwelling",345.642102615694,"EE009","EE006",901,"house"
"vinni vald","Rägavere rural municipality",2007,"dwelling",346.198692152917,"EE009","EE006",901,"house"
"vinni vald","Vinni rural municipality",2006,"dwelling",1571.25226358149,"EE009","EE006",901,"house"
"vinni vald","Vinni rural municipality",2007,"dwelling",1571.80885311871,"EE009","EE006",901,"house"
"viru-nigula vald","Aseri rural municipality",2003,"dwelling",340.764328063241,"EE009","EE006",903,"house"
"viru-nigula vald","Aseri rural municipality",2004,"dwelling",342.712944664032,"EE009","EE006",903,"house"
"viru-nigula vald","Aseri rural municipality",2005,"dwelling",346.610177865613,"EE009","EE006",903,"house"
"viru-nigula vald","Kunda city",2003,"dwelling",544.881916996047,"EE009","EE006",903,"house"
"viru-nigula vald","Kunda city",2004,"dwelling",544.881916996047,"EE009","EE006",903,"house"
"viru-nigula vald","Kunda city",2005,"dwelling",548.779150197628,"EE009","EE006",903,"house"
"viru-nigula vald","Viru-Nigula rural municipality",2003,"dwelling",193.400197628458,"EE009","EE006",903,"house"
"viru-nigula vald","Viru-Nigula rural municipality",2004,"dwelling",195.348814229249,"EE009","EE006",903,"house"
"viru-nigula vald","Viru-Nigula rural municipality",2005,"dwelling",202.412549407115,"EE009","EE006",903,"house"
"viru-nigula vald","Aseri rural municipality",2006,"dwelling",374.596194503171,"EE009","EE006",903,"house"
"viru-nigula vald","Aseri rural municipality",2007,"dwelling",374.596194503171,"EE009","EE006",903,"house"
"viru-nigula vald","Kunda city",2006,"dwelling",538.482029598309,"EE009","EE006",903,"house"
"viru-nigula vald","Kunda city",2007,"dwelling",536.809725158562,"EE009","EE006",903,"house"
"viru-nigula vald","Viru-Nigula rural municipality",2006,"dwelling",230.061310782241,"EE009","EE006",903,"house"
"viru-nigula vald","Viru-Nigula rural municipality",2007,"dwelling",229.822410147992,"EE009","EE006",903,"house"
"vormsi vald","Vormsi rural municipality",2003,"dwelling",143.823529411765,"EE004","EE004",907,"house"
"vormsi vald","Vormsi rural municipality",2004,"dwelling",145.588235294118,"EE004","EE004",907,"house"
"vormsi vald","Vormsi rural municipality",2005,"dwelling",148.235294117647,"EE004","EE004",907,"house"
"vormsi vald","Vormsi rural municipality",2006,"dwelling",159.037037037037,"EE004","EE004",907,"house"
"vormsi vald","Vormsi rural municipality",2007,"dwelling",159.037037037037,"EE004","EE004",907,"house"
"võru vald","Lasva rural municipality",2003,"dwelling",461.616458486407,"EE008","EE008",917,"house"
"võru vald","Lasva rural municipality",2004,"dwelling",467.230712711242,"EE008","EE008",917,"house"
"võru vald","Lasva rural municipality",2005,"dwelling",471.597354886113,"EE008","EE008",917,"house"
"võru vald","Orava rural municipality",2003,"dwelling",248.898603967671,"EE008","EE008",917,"house"
"võru vald","Orava rural municipality",2004,"dwelling",250.770022042616,"EE008","EE008",917,"house"
"võru vald","Orava rural municipality",2005,"dwelling",254.512858192506,"EE008","EE008",917,"house"
"võru vald","Sõmerpalu rural municipality",2003,"dwelling",549.573108008817,"EE008","EE008",917,"house"
"võru vald","Sõmerpalu rural municipality",2004,"dwelling",558.30639235856,"EE008","EE008",917,"house"
"võru vald","Sõmerpalu rural municipality",2005,"dwelling",560.801616458486,"EE008","EE008",917,"house"
"võru vald","Vastseliina rural municipality",2003,"dwelling",550.82072005878,"EE008","EE008",917,"house"
"võru vald","Vastseliina rural municipality",2004,"dwelling",557.682586333578,"EE008","EE008",917,"house"
"võru vald","Vastseliina rural municipality",2005,"dwelling",570.158706833211,"EE008","EE008",917,"house"
"võru vald","Võru rural municipality",2003,"dwelling",1178.99338721528,"EE008","EE008",917,"house"
"võru vald","Võru rural municipality",2004,"dwelling",1193.96473181484,"EE008","EE008",917,"house"
"võru vald","Võru rural municipality",2005,"dwelling",1215.7979426892,"EE008","EE008",917,"house"
"võru vald","Lasva rural municipality",2006,"dwelling",496.899151561897,"EE008","EE008",917,"house"
"võru vald","Lasva rural municipality",2007,"dwelling",496.899151561897,"EE008","EE008",917,"house"
"võru vald","Orava rural municipality",2006,"dwelling",269.449865021211,"EE008","EE008",917,"house"
"võru vald","Orava rural municipality",2007,"dwelling",269.449865021211,"EE008","EE008",917,"house"
"võru vald","Sõmerpalu rural municipality",2006,"dwelling",587.361935981489,"EE008","EE008",917,"house"
"võru vald","Sõmerpalu rural municipality",2007,"dwelling",587.361935981489,"EE008","EE008",917,"house"
"võru vald","Vastseliina rural municipality",2006,"dwelling",606.746818357115,"EE008","EE008",917,"house"
"võru vald","Vastseliina rural municipality",2007,"dwelling",606.746818357115,"EE008","EE008",917,"house"
"võru vald","Võru rural municipality",2006,"dwelling",1813.13266486695,"EE008","EE008",917,"house"
"võru vald","Võru rural municipality",2007,"dwelling",1816.36347859622,"EE008","EE008",917,"house"
"võru linn","Võru city",2003,"dwelling",1223.4259933052,"EE008","EE008",919,"house"
"võru linn","Võru city",2004,"dwelling",1224.29195168098,"EE008","EE008",919,"house"
"võru linn","Võru city",2005,"dwelling",1231.91238538786,"EE008","EE008",919,"house"
"võru linn","Võru city",2006,"dwelling",1307.34418116377,"EE008","EE008",919,"house"
"võru linn","Võru city",2007,"dwelling",1309.16931613677,"EE008","EE008",919,"house"
"väike-maarja vald","Avanduse rural municipality*",2003,"dwelling",255.241525423729,"EE009","EE006",928,"house"
"väike-maarja vald","Avanduse rural municipality*",2004,"dwelling",255.703919491525,"EE009","EE006",928,"house"
"väike-maarja vald","Avanduse rural municipality*",2005,"dwelling",256.166313559322,"EE009","EE006",928,"house"
"väike-maarja vald","Rakke rural municipality",2003,"dwelling",526.666843220339,"EE009","EE006",928,"house"
"väike-maarja vald","Rakke rural municipality",2004,"dwelling",525.742055084746,"EE009","EE006",928,"house"
"väike-maarja vald","Rakke rural municipality",2005,"dwelling",528.516419491525,"EE009","EE006",928,"house"
"väike-maarja vald","Väike-Maarja rural municipality*",2003,"dwelling",1039.92425847458,"EE009","EE006",928,"house"
"väike-maarja vald","Väike-Maarja rural municipality*",2004,"dwelling",1040.84904661017,"EE009","EE006",928,"house"
"väike-maarja vald","Väike-Maarja rural municipality*",2005,"dwelling",1045.93538135593,"EE009","EE006",928,"house"
"väike-maarja vald","Avanduse rural municipality*",2006,"dwelling",NA,"EE009","EE006",928,"house"
"väike-maarja vald","Avanduse rural municipality*",2007,"dwelling",NA,"EE009","EE006",928,"house"
"väike-maarja vald","Rakke rural municipality",2006,"dwelling",555.032494145199,"EE009","EE006",928,"house"
"väike-maarja vald","Rakke rural municipality",2007,"dwelling",555.516393442623,"EE009","EE006",928,"house"
"väike-maarja vald","Väike-Maarja rural municipality*",2006,"dwelling",1385.40368852459,"EE009","EE006",928,"house"
"väike-maarja vald","Väike-Maarja rural municipality*",2007,"dwelling",1373.30620608899,"EE009","EE006",928,"house"
"alutaguse vald","Alajõe rural municipality",2003,"dwelling",144.864030858245,"EE00A","EE007",130,"flat"
"alutaguse vald","Alajõe rural municipality",2004,"dwelling",147.710703953713,"EE00A","EE007",130,"flat"
"alutaguse vald","Alajõe rural municipality",2005,"dwelling",149.608486017358,"EE00A","EE007",130,"flat"
"alutaguse vald","Iisaku rural municipality",2003,"dwelling",216.347155255545,"EE00A","EE007",130,"flat"
"alutaguse vald","Iisaku rural municipality",2004,"dwelling",224.254580520733,"EE00A","EE007",130,"flat"
"alutaguse vald","Iisaku rural municipality",2005,"dwelling",226.784956605593,"EE00A","EE007",130,"flat"
"alutaguse vald","Illuka rural municipality",2003,"dwelling",197.369334619094,"EE00A","EE007",130,"flat"
"alutaguse vald","Illuka rural municipality",2004,"dwelling",197.685631629701,"EE00A","EE007",130,"flat"
"alutaguse vald","Illuka rural municipality",2005,"dwelling",198.950819672131,"EE00A","EE007",130,"flat"
"alutaguse vald","Mäetaguse rural municipality",2003,"dwelling",232.794599807136,"EE00A","EE007",130,"flat"
"alutaguse vald","Mäetaguse rural municipality",2004,"dwelling",233.743490838959,"EE00A","EE007",130,"flat"
"alutaguse vald","Mäetaguse rural municipality",2005,"dwelling",237.222757955641,"EE00A","EE007",130,"flat"
"alutaguse vald","Tudulinna rural municipality",2003,"dwelling",116.713596914175,"EE00A","EE007",130,"flat"
"alutaguse vald","Tudulinna rural municipality",2004,"dwelling",116.08100289296,"EE00A","EE007",130,"flat"
"alutaguse vald","Tudulinna rural municipality",2005,"dwelling",116.397299903568,"EE00A","EE007",130,"flat"
"alutaguse vald","Alajõe rural municipality",2006,"dwelling",288.842105263158,"EE00A","EE007",130,"flat"
"alutaguse vald","Alajõe rural municipality",2007,"dwelling",289.947368421053,"EE00A","EE007",130,"flat"
"alutaguse vald","Iisaku rural municipality",2006,"dwelling",301.368421052632,"EE00A","EE007",130,"flat"
"alutaguse vald","Iisaku rural municipality",2007,"dwelling",302.473684210526,"EE00A","EE007",130,"flat"
"alutaguse vald","Illuka rural municipality",2006,"dwelling",270.421052631579,"EE00A","EE007",130,"flat"
"alutaguse vald","Illuka rural municipality",2007,"dwelling",270.421052631579,"EE00A","EE007",130,"flat"
"alutaguse vald","Mäetaguse rural municipality",2006,"dwelling",281.105263157895,"EE00A","EE007",130,"flat"
"alutaguse vald","Mäetaguse rural municipality",2007,"dwelling",281.842105263158,"EE00A","EE007",130,"flat"
"alutaguse vald","Tudulinna rural municipality",2006,"dwelling",149.578947368421,"EE00A","EE007",130,"flat"
"alutaguse vald","Tudulinna rural municipality",2007,"dwelling",149.578947368421,"EE00A","EE007",130,"flat"
"anija vald","Aegviidu rural municipality",2003,"dwelling",273.919977298524,"EE001","EE001",141,"flat"
"anija vald","Aegviidu rural municipality",2004,"dwelling",277.253688989784,"EE001","EE001",141,"flat"
"anija vald","Aegviidu rural municipality",2005,"dwelling",278.364926220204,"EE001","EE001",141,"flat"
"anija vald","Anija rural municipality",2003,"dwelling",1586.29114642452,"EE001","EE001",141,"flat"
"anija vald","Anija rural municipality",2004,"dwelling",1632.96311010216,"EE001","EE001",141,"flat"
"anija vald","Anija rural municipality",2005,"dwelling",1643.51986379115,"EE001","EE001",141,"flat"
"anija vald","Aegviidu rural municipality",2006,"dwelling",291.48804664723,"EE001","EE001",141,"flat"
"anija vald","Aegviidu rural municipality",2007,"dwelling",291.48804664723,"EE001","EE001",141,"flat"
"anija vald","Anija rural municipality",2006,"dwelling",1789.74810495627,"EE001","EE001",141,"flat"
"anija vald","Anija rural municipality",2007,"dwelling",1792.04781341108,"EE001","EE001",141,"flat"
"antsla vald","Antsla rural municipality",2003,"dwelling",622.736920777279,"EE008","EE008",142,"flat"
"antsla vald","Antsla rural municipality",2004,"dwelling",626.017937219731,"EE008","EE008",142,"flat"
"antsla vald","Antsla rural municipality",2005,"dwelling",632.579970104634,"EE008","EE008",142,"flat"
"antsla vald","Urvaste rural municipality",2003,"dwelling",209.000747384155,"EE008","EE008",142,"flat"
"antsla vald","Urvaste rural municipality",2004,"dwelling",210.313153961136,"EE008","EE008",142,"flat"
"antsla vald","Urvaste rural municipality",2005,"dwelling",213.266068759342,"EE008","EE008",142,"flat"
"antsla vald","Antsla rural municipality",2006,"dwelling",653.163947797716,"EE008","EE008",142,"flat"
"antsla vald","Antsla rural municipality",2007,"dwelling",653.163947797716,"EE008","EE008",142,"flat"
"antsla vald","Urvaste rural municipality",2006,"dwelling",220.182707993475,"EE008","EE008",142,"flat"
"antsla vald","Urvaste rural municipality",2007,"dwelling",220.182707993475,"EE008","EE008",142,"flat"
"elva vald","Elva city",2003,"dwelling",1160.45351294242,"EE008","EE008",171,"flat"
"elva vald","Elva city",2004,"dwelling",1162.68343898574,"EE008","EE008",171,"flat"
"elva vald","Elva city",2005,"dwelling",1184.53671421025,"EE008","EE008",171,"flat"
"elva vald","Konguta rural municipality",2003,"dwelling",275.172873745378,"EE008","EE008",171,"flat"
"elva vald","Konguta rural municipality",2004,"dwelling",280.970681458003,"EE008","EE008",171,"flat"
"elva vald","Konguta rural municipality",2005,"dwelling",287.214474379292,"EE008","EE008",171,"flat"
"elva vald","Palupera rural municipality",2003,"dwelling",212.734944532488,"EE008","EE008",171,"flat"
"elva vald","Palupera rural municipality",2004,"dwelling",220.316693079768,"EE008","EE008",171,"flat"
"elva vald","Palupera rural municipality",2005,"dwelling",229.236397253038,"EE008","EE008",171,"flat"
"elva vald","Puhja rural municipality",2003,"dwelling",485.677892234548,"EE008","EE008",171,"flat"
"elva vald","Puhja rural municipality",2004,"dwelling",489.69175911252,"EE008","EE008",171,"flat"
"elva vald","Puhja rural municipality",2005,"dwelling",494.151611199155,"EE008","EE008",171,"flat"
"elva vald","Puka rural municipality",2003,"dwelling",373.735604860011,"EE008","EE008",171,"flat"
"elva vald","Puka rural municipality",2004,"dwelling",388.899101954569,"EE008","EE008",171,"flat"
"elva vald","Puka rural municipality",2005,"dwelling",398.710776545166,"EE008","EE008",171,"flat"
"elva vald","Rannu rural municipality",2003,"dwelling",335.826862123613,"EE008","EE008",171,"flat"
"elva vald","Rannu rural municipality",2004,"dwelling",341.624669836239,"EE008","EE008",171,"flat"
"elva vald","Rannu rural municipality",2005,"dwelling",346.084521922874,"EE008","EE008",171,"flat"
"elva vald","Rõngu rural municipality",2003,"dwelling",514.666930797676,"EE008","EE008",171,"flat"
"elva vald","Rõngu rural municipality",2004,"dwelling",517.78882725832,"EE008","EE008",171,"flat"
"elva vald","Rõngu rural municipality",2005,"dwelling",532.952324352879,"EE008","EE008",171,"flat"
"elva vald","Elva city",2006,"dwelling",1309.19879345016,"EE008","EE008",171,"flat"
"elva vald","Elva city",2007,"dwelling",1319.17092789428,"EE008","EE008",171,"flat"
"elva vald","Konguta rural municipality",2006,"dwelling",323.382074116633,"EE008","EE008",171,"flat"
"elva vald","Konguta rural municipality",2007,"dwelling",324.33180120655,"EE008","EE008",171,"flat"
"elva vald","Palupera rural municipality",2006,"dwelling",248.353634013215,"EE008","EE008",171,"flat"
"elva vald","Palupera rural municipality",2007,"dwelling",248.353634013215,"EE008","EE008",171,"flat"
"elva vald","Puhja rural municipality",2006,"dwelling",537.545532892847,"EE008","EE008",171,"flat"
"elva vald","Puhja rural municipality",2007,"dwelling",537.545532892847,"EE008","EE008",171,"flat"
"elva vald","Puka rural municipality",2006,"dwelling",431.176098822178,"EE008","EE008",171,"flat"
"elva vald","Puka rural municipality",2007,"dwelling",432.125825912094,"EE008","EE008",171,"flat"
"elva vald","Rannu rural municipality",2006,"dwelling",401.259695489802,"EE008","EE008",171,"flat"
"elva vald","Rannu rural municipality",2007,"dwelling",401.73455903476,"EE008","EE008",171,"flat"
